"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Y"
-4.91397826932371,-1.2230510963127,8.39964935090393,-3.01234929822385,3.90276227146387,8.57041117735207,-5.73454030789435,-7.97389878425747,7.61919805780053,-5.44111957773566,-9.59115543169901
1.97561130858958,-4.84416496474296,-3.67755471263081,-9.88594626076519,8.89549097511917,-1.52732753194869,0.793309123255312,-5.11583716142923,2.9829031880945,3.92193601001054,-4.58756702486426
-6.53541897423565,-5.26282964739949,3.10950086917728,-6.69399597682059,-0.961934803053737,-8.66657220292836,-5.86985399480909,-3.80786705296487,7.36300633754581,0.0814881734549999,-8.60201909439638
-9.63553429115564,-9.24462464638054,-9.13215194363147,4.26801793277264,-7.5991231855005,2.70939846523106,7.73771299049258,-5.97034587524831,-6.58998283091933,-9.04424381442368,-16.4675250952132
1.02889336179942,-0.703802853822708,7.35228894278407,-7.29366526007652,2.88121652789414,8.90924898907542,-4.85784893855453,-2.76044035330415,8.48505280446261,3.07397119235247,0.195121325086802
-7.08703386131674,5.32039231155068,-0.623834733851254,0.964826899580657,-1.38928860425949,6.6283561848104,6.18965264409781,-4.94814810343087,5.33499299082905,6.24147377442569,-3.55669549200684
3.73710586689413,1.27411512192339,-6.69940994121134,-7.26838926784694,-2.02970682177693,-1.30257836077362,5.84299514070153,2.12292320095003,-0.715762870386243,-5.98170118406415,8.21890140185133
6.80547503288835,-3.50710682570934,1.98372171726078,1.22447344474494,-1.44362910185009,-3.06111630052328,6.095135579817,-4.75349524524063,-8.4985475987196,-1.2167977495119,0.320763005875051
-5.29642100911587,7.92620324064046,-9.0392456157133,-6.09814671333879,-3.2681481493637,5.97587082535028,0.370713751763105,5.40593418292701,7.1136720571667,7.47475791722536,6.43313181586564
-2.41510532330722,4.55147813074291,-1.37992355506867,9.83967578969896,-7.09162931423634,-2.16178227216005,3.06604762561619,1.87008921522647,1.46110807545483,3.70527820661664,1.85007515363395
-2.7765712980181,-8.71969650033861,-0.205315640196204,-3.75540821347386,-6.28014572896063,0.283093587495387,-6.41329266596586,3.01204059738666,7.07865761592984,8.47213439643383,-14.6246334398165
-4.37447357457131,9.49894031975418,4.24174516927451,3.41040531173348,4.72836601082236,1.1882488289848,-0.7216542866081,9.3175673019141,-2.30883961543441,8.10287204105407,9.09560529049486
-6.67285216506571,9.98342670500278,-7.59904552251101,6.76444874145091,3.72442603576928,8.90358720440418,-6.48767702747136,4.49619738385081,-4.96056303847581,2.57151912432164,8.16264169057831
-8.86392867192626,0.615321439690888,1.97567747440189,-2.37812312319875,-8.09776168316603,-2.73995626252145,6.97679455857724,-7.80237731523812,3.35955125279725,-0.807623509317636,-12.1866310550831
-1.73285749275237,6.68679501861334,-0.356457056477666,-8.66448354441673,-0.188610283657908,-1.08263711445034,6.64627824909985,6.94528338033706,3.96370303351432,-7.97956713009626,7.81076271319762
-4.22237902414054,1.4249074133113,-7.64405091293156,4.74099573679268,9.4455367513001,-9.37719739042222,7.86376922857016,1.59689454827458,5.32100672833622,-0.0230612512677908,-5.61173458350822
0.595634197816253,6.33820453193039,4.26525099202991,-5.31356788240373,0.442892536520958,0.803180057555437,-1.7109040915966,-6.12559471279383,-3.38545011356473,-1.20701912324876,2.99779484281316
-1.58923338633031,-2.26996747776866,-8.28094073105603,8.37895983364433,-6.96434058714658,-0.722906431183219,0.318987420760095,-4.36086389236152,1.02022478822619,0.647721267305315,-6.21937278658152
-2.14126768056303,-8.30680945888162,7.09810454398394,5.31994453631341,8.80441546440125,-3.71622759383172,7.92415903415531,9.34268546290696,-9.80940971989185,-2.89380705915391,-13.0685217725113
-4.11573614459485,7.7435764670372,-7.0368755236268,5.02115079201758,-5.05698981229216,-2.10338137112558,7.52428007312119,5.41607724968344,2.67326679080725,8.40783630032092,0.309199439361691
-7.05843824893236,9.85330087132752,-6.66286402381957,8.66675511468202,-2.90065914858133,-3.26647612266243,3.86098541785032,-2.4653386278078,7.66038132831454,-0.148265566676855,-0.819796759169549
-9.58402264397591,-2.42986467666924,-3.59883160796016,-1.49255852680653,-8.69719102978706,4.30399447213858,-0.63162331469357,-8.07179183233529,4.13781872484833,4.88627082202584,-10.7537627639249
3.9321171073243,2.16425644699484,6.43915003165603,-4.69083903357387,4.86389574129134,-1.69139225967228,8.32512857858092,-3.88395332731307,8.87866557575762,-6.85046600177884,8.40524520957842
2.6103649334982,1.8068665638566,-8.81975286640227,-8.22428186889738,4.12976447492838,0.582068380899727,9.83423755969852,-5.36951645277441,-7.02283872291446,1.69636939652264,8.65838093915954
-5.25674263946712,3.28341882210225,-6.28663590177894,9.92278147488832,-1.33965777698904,7.02140181791037,-4.81248404830694,-6.92859008442611,7.33361834194511,8.02720080129802,0.0245174230076373
0.944587769918144,-6.45632966421545,8.53554064873606,-3.0849604960531,-6.93853790406138,-4.82206462882459,4.7059637773782,-0.491813905537128,-4.5165269356221,-3.83839153219014,-10.0122035853565
-7.74139437358826,-3.96094001829624,-4.17409736663103,-9.04633432626724,-9.82175443321466,-4.39710631035268,-4.85353706870228,-6.51924669742584,-4.11923353094608,-9.14584381505847,-12.3947915690951
4.54566748812795,8.54275973513722,-3.53762064129114,7.2330386377871,-5.20972741302103,7.39041197579354,8.34276095032692,-1.98678584303707,-7.49900602735579,8.51426930166781,13.8015158288181
7.07453913521022,-1.7007039161399,5.89619655627757,-6.81273621506989,-0.958017371594906,-0.844109165482223,0.466999509371817,-0.146182761527598,-9.38531944528222,-5.51568594295532,3.98414614610374
0.35715744830668,7.70196340046823,2.58312345016748,8.15424853004515,-7.1578747080639,-1.59059155732393,4.43037411663681,-2.13883576914668,-2.721898406744,8.2094489922747,9.60887750377879
-8.50642200093716,-0.958575843833387,3.78995358478278,-2.9947949713096,-3.25799148064107,-2.44056079536676,2.38142345566303,5.40701386984438,8.65772894117981,-0.315922759473324,-10.7449954748154
-7.37208100501448,-4.06103644520044,-8.90588648151606,-8.37981746532023,-9.74690265953541,-4.75804360583425,6.01299002300948,-8.73815791681409,8.97077199537307,0.761502860113978,-10.2764445729554
-6.33166819810867,4.7277172608301,4.86062672454864,-6.27862980589271,-7.24661899730563,1.72858458943665,-7.67303652130067,-0.587154207751155,-7.36789730377495,3.42349871993065,-4.92829936556518
6.32263865321875,4.69154551625252,9.17386493179947,-7.27403376251459,-8.00088613294065,-8.78415209706873,1.87761020381004,1.57195376697928,9.89512426313013,-9.99525333754718,14.2309944797307
4.21777680981904,5.07226279005408,7.54379060585052,-0.15953122638166,3.19013176485896,-0.224281121045351,5.01782106701285,-4.38936285208911,8.53230435401201,-0.928384019061923,6.54162336606532
-2.91116495616734,7.52625722903758,2.90850481484085,-3.19989319425076,4.20426885131747,-7.37243134528399,5.88258552830666,-9.05430808663368,9.32574126403779,5.83224724978209,-0.36240533227101
2.12821331806481,0.918528744950891,1.9092851318419,2.06176633946598,-1.62210968788713,-6.27108476590365,4.71878615673631,-5.71508882101625,-5.12250937055796,-9.67088404577225,7.77434822404757
-5.36178297363222,-1.52741753961891,8.09398167766631,9.91263771429658,1.61460338160396,0.136095695197582,-9.99948184005916,2.52359170932323,6.4770367834717,7.49611046630889,-6.56815750990063
7.13913948275149,-7.64281566254795,-6.59084137994796,1.02353570982814,-1.40728894155473,-8.99445166345686,-0.119085093028843,5.7128577446565,-7.92823656927794,-6.44915972836316,0.502070493530482
-2.7267774194479,9.37042445875704,-1.78506108000875,9.67923214193434,-1.73378802835941,-7.36443851143122,-6.95002816617489,-0.00103428959846497,8.14265964087099,-6.99663999956101,4.97272530570626
5.67323293536901,-6.85776310507208,5.82231786102057,-7.85639149602503,6.59613542724401,5.63993396703154,-5.22535597905517,-8.30443975981325,2.17768072616309,-8.33151305560023,-1.47058590780944
-9.60660852026194,5.09690993465483,6.05400490108877,9.99548099003732,7.15489167254418,1.84656136203557,-4.8730832664296,1.62930331192911,7.51802019309253,7.90923046413809,-7.15294241672382
1.83236338663846,1.65082284249365,-5.5339212808758,9.96094964910299,6.08992806635797,6.12171550281346,4.81456475798041,-3.205402251333,9.62351695168763,-2.33284865971655,6.6555597842671
2.61944471858442,8.68166280910373,4.3810164462775,-3.91620924230665,8.50645043887198,7.04191090073436,4.51552083250135,-3.67302046623081,6.70915185473859,4.99483589082956,12.9455200000666
-3.33661060314626,-5.62371149659157,4.97476077172905,-4.12546602543443,-7.00022873934358,2.57565620820969,-2.23682390991598,-1.94776811171323,-1.22936682775617,-4.21970737166703,-4.89330783719197
-7.38749623298645,5.73431099299341,-4.64115282986313,0.275702802464366,-4.29991323500872,-8.24690076056868,-2.60178289376199,-0.242068520747125,-2.7174990111962,-9.81399159412831,-0.0970612512901425
-2.73860306479037,4.43854676559567,2.66923923976719,8.9902922604233,9.56322841346264,4.56143180839717,7.97588157933205,-8.5341525869444,5.21615361329168,-9.3560263607651,0.988268225919455
-1.11192659009248,-2.07661179825664,8.72258371207863,3.80395802203566,9.10340261179954,7.47924638912082,-0.884171724319458,-2.49925365671515,9.5006004255265,2.8695271583274,1.20800595963374
-3.47011227160692,-5.75477534905076,-5.90312703046948,5.55628933012486,2.34122376423329,-5.81512128934264,-8.0281583731994,7.48468800913543,7.29602845851332,-1.68083963915706,-14.1705098282546
-9.64724148157984,-9.48769848793745,6.76841610576957,5.41190120391548,-2.57530684582889,5.95263280905783,-6.1086149699986,-8.99549392517656,-1.37637017760426,-3.28450242057443,-22.8314255457371
-5.43377686291933,7.85241869743913,-7.00596019625664,5.85381487384439,4.45236029103398,-9.59698111284524,3.08601940050721,-5.75239589437842,-8.53548412676901,-5.22118642460555,5.17006464069709
0.928309722803533,-9.43191616330296,-3.09751320630312,-9.88843447994441,-1.70818747486919,-9.83108745887876,1.06404858175665,-6.73242931254208,4.29613270331174,4.08574392553419,-10.1833195635118
-1.21110669337213,-2.39658043254167,5.46828647144139,-0.480560138821602,0.593792577274144,0.833952468819916,-6.84682935941964,0.762000451795757,-1.72489110846072,-3.20831133052707,-1.77231609588489
-9.32357046753168,5.37911546882242,4.61053549777716,-8.67969497106969,-9.79116351343691,-7.85527430474758,-3.23133155703545,-1.70824449509382,-0.127408877015114,-6.34800150059164,-6.29937379155308
-7.32070012483746,-0.921856737695634,1.03022898547351,-5.45729847624898,-9.75868924986571,-7.2766247857362,-4.38161893282086,-6.19398366194218,-5.28271349146962,2.97032694797963,-8.67708178469911
-3.99509482551366,9.25239981617779,3.58652960509062,-7.22097618505359,7.13761361781508,-2.84499190282077,-2.23447888158262,1.1721747694537,0.539871235378087,-7.1850262908265,8.06319021619856
3.26013846322894,3.10313949827105,-6.67927046306431,2.03640286345035,0.367630198597908,-4.40601649694145,2.57201765663922,0.552018126472831,-5.51041142083704,6.56159140635282,5.24976310087368
-1.02278419304639,9.57516162190586,-9.53919184859842,-5.45362802222371,-4.59831548854709,-5.71303248405457,-7.12812804616988,-9.83832512516528,-9.51482120901346,-8.78079174552113,7.44403495918959
-5.85665840189904,9.22778065316379,-6.7782081104815,9.99907282646745,0.040559503249824,6.95243593305349,-5.98706003278494,3.45199283678085,4.99457537662238,2.64331599231809,5.71193540003151
8.19293739739805,-0.40321980137378,2.43864049203694,-5.34465888980776,4.58294930867851,3.36799900978804,-8.44393119681627,0.32920841127634,-6.3391496008262,-6.2651964975521,12.4964361335151
9.87931479234248,-4.860057560727,8.76444937195629,8.14716811291873,8.27296119648963,4.28182317875326,9.21685573179275,2.74568162858486,-7.5627008266747,-8.01291142590344,1.46135474788025
-4.46656450629234,-9.95703524909914,-8.22883673943579,-5.00048711430281,-9.10741069819778,-7.82236482482404,-0.16239678952843,4.93978492449969,5.88309306185693,-3.08289517648518,-11.838903601747
-8.35587197449058,-8.33830880466849,-2.31171691790223,-8.29962957650423,9.27404042799026,-4.53220946714282,-3.97817524150014,-9.0371337486431,-0.423697042278945,1.52413390576839,-19.8381090746261
2.24415063858032,-7.3235274804756,-4.41997571848333,2.28991387877613,5.54121191613376,-8.67313239723444,5.16741995699704,4.06441971193999,-4.19520267751068,-0.338054336607456,-2.38828347297385
5.82505740690976,9.36888486146927,-9.00755807757378,1.99052864219993,-7.97370418906212,-9.61189419496804,-9.09036458469927,-4.36132784467191,9.15833737701178,6.00503773894161,13.9467526576482
-3.46400979440659,5.20504011306912,0.553813762962818,3.51874252315611,-1.41143718734384,-3.40775446500629,-9.75014892406762,-5.7856580009684,-6.58959197346121,0.580385313369334,-0.0404011411592364
-6.12732051406056,2.41074630524963,0.618746280670166,5.79173767007887,-8.28971024602652,8.28656344674528,2.90233450941741,0.640522143803537,1.14512619096786,6.54349629301578,-6.59542019711807
-5.64551388844848,4.31879562791437,-5.23796725552529,-2.16481358278543,6.4337496412918,-3.52243749890476,-3.96552497986704,6.33060961496085,-7.8404309367761,0.413834396749735,1.84655371122062
-7.97550163697451,4.72281358204782,-9.74967916961759,8.42858364805579,1.71480637043715,-8.35157394874841,-1.40455811284482,7.80530139338225,9.73936155904084,3.71256470214576,-2.96321854693815
8.79767690319568,-0.316076623275876,-1.64725719485432,-5.70167885627598,-6.5734847728163,5.27223362121731,-5.10783634614199,4.3641237122938,-6.75137668382376,6.3556713052094,13.2903461786918
3.58539527282119,-9.13930074777454,5.97745268605649,1.22391290497035,-1.36236005462706,-3.53643362410367,-9.08049609977752,-8.10747588984668,4.5533475279808,2.33160367235541,-8.87805887730792
-9.63785416446626,0.963322729803622,-3.24980315752327,3.04113213904202,-3.9711066801101,4.58906012121588,9.15537917986512,4.28715635091066,0.226830514147878,5.63567038625479,-3.74851135769859
7.95924551319331,-0.650655431672931,5.8766155410558,1.57841569744051,4.27240192890167,-3.9571435842663,1.01828950922936,5.23825746495277,-0.501923230476677,5.08358153048903,3.0251090368256
1.73355020117015,6.07097931206226,9.92580836638808,-6.00420518778265,-4.51857980340719,-1.14163353573531,-5.508644701913,-8.397804396227,1.86025425326079,7.23052469082177,6.58887506928295
6.60887815523893,6.57748116180301,2.95976095367223,-2.40635064896196,-3.28743866179138,-5.36305646877736,9.48160938918591,-3.03133682813495,3.62849624361843,0.121679464355111,15.5550432018936
1.55823050998151,-5.67623840179294,-2.28606543969363,-0.206313850358129,-7.07594345789403,-9.28944491315633,2.27191965095699,-0.846756165847182,9.01258216705173,1.54603504575789,-3.32018685527146
-2.15978949796408,-0.631241514347494,-1.1247001029551,-3.54893510229886,-3.18715659435838,8.38796257972717,5.82229756750166,6.95424130186439,1.79061777424067,2.54649308044463,2.07168689463288
2.54688581917435,6.9835695438087,-5.6984262354672,-5.43986416421831,-6.4984839130193,-7.38947381265461,9.26841265521944,-0.734838843345642,8.63564089406282,-9.58186249714345,11.0341262468137
6.64199294056743,-6.41462936997414,1.13112875260413,-3.46266217529774,8.8881168840453,4.96232944075018,-2.35362913459539,-3.67638886906207,-1.93703313823789,1.9717417890206,-4.38007477903739
3.39447860606015,-4.1629822878167,1.08587391208857,4.2391229653731,-8.79113388713449,-1.83458247687668,3.4454890107736,-2.65522454865277,8.33342534955591,-2.10137701127678,1.62058569025248
-3.11814094427973,9.56544444430619,-4.9875879753381,3.97865820210427,7.87388257216662,-1.89261688385159,-8.99149518925697,-5.06753017194569,0.634554573334754,0.459747463464737,8.99826729204506
-7.33168452512473,2.51555389259011,1.92489033564925,-4.89195122849196,-6.42742197029293,-8.83540891576558,7.32209654990584,1.44247769378126,3.94599113147706,-8.66284129675478,-0.528020127676427
6.57755599357188,7.63975271489471,-8.43627375550568,-0.547817288897932,-5.50573419313878,-4.83249213546515,-4.83629511669278,8.68515762966126,-1.76326016895473,-5.11259141378105,18.1684099207632
2.89319973438978,0.694936267100275,-8.30608829855919,-0.621993509121239,2.17114397324622,5.17189706210047,-2.01577464584261,9.10290095955133,-4.31442142929882,5.41173409670591,0.810466650873423
6.03477337397635,3.5043238569051,-8.49781705066562,-8.12212904915214,-9.81885457411408,7.17863883357495,-4.19423741754144,4.70275525469333,1.25525791198015,7.32658971566707,11.1848425399512
6.57840352039784,7.15048299636692,2.09354887716472,-5.4797104280442,4.46482468396425,9.8755447473377,0.562676144763827,-2.10622523445636,-5.22190378978848,8.85508469305933,9.28971280809492
-1.37335452716798,-8.26416903175414,-7.24026715382934,4.0659882966429,4.81878528371453,-0.56672309525311,6.20450266636908,6.58042015507817,2.20142396166921,-1.79067746736109,-7.01661115279421
8.63316643517464,0.570324631407857,-3.40776247903705,-4.55121085979044,-2.50829454045743,2.50315359327942,-2.04744930844754,-0.790330087766051,-0.853477469645441,-6.90258911810815,8.87461364734918
-0.630122702568769,-8.07962014805526,-3.36436038371176,3.41452975291759,7.88154625333846,-7.08346088882536,-4.70442209392786,-7.03519151546061,-3.8578782370314,8.71921493671834,-9.08978296676651
7.74426602292806,-2.3785689426586,-9.02605368755758,-1.22111442033201,6.99298688676208,1.76409905776381,-2.29355257935822,-8.83472772780806,-7.13866602163762,1.01379217579961,6.96237027877942
-7.03430531546474,9.18114298954606,-4.23824867233634,5.45560703147203,-4.39638936892152,4.19376188889146,6.75224070902914,8.25304604601115,-5.50875456538051,4.94548085145652,-1.42208547331393
-7.84051621332765,-6.52677739039063,-9.28764742333442,5.71316011250019,-3.38458583224565,-7.12704368401319,8.24580390937626,6.085265558213,3.29648239072412,-7.69991809967905,-14.7750344965607
-6.12885673064739,-4.06779709272087,-0.29671770054847,8.99222744628787,0.402131136506796,-1.99101879261434,7.92050865478814,3.90467096120119,3.33078764844686,5.17308654263616,-11.2648248928599
9.98392635490745,-3.0012521892786,-6.1910798214376,-6.83495085220784,-7.83286231104285,-8.17068232223392,-5.94646337907761,-4.39371790271252,6.44189044367522,5.04648286383599,11.6057454282418
6.03591407183558,-1.9727786956355,5.5849693948403,-1.52487237472087,-8.44423620961607,-8.58357932884246,-0.738740549422801,8.72216806747019,-7.65420022886246,-5.11232952587306,5.92194430297241
9.57722278311849,6.18841026909649,0.190448169596493,8.87731557246298,2.54377733450383,-6.15105908829719,2.87485958077013,9.31087622419,2.44594865478575,-1.16496236994863,20.2167497621849
0.52395080216229,-1.19898577686399,-7.70841842051595,-8.43026658520103,9.99373745173216,6.03314287960529,-3.26379127800465,-0.477829505689442,7.41757433861494,-9.83460695017129,-2.16575713362545
6.13038244657218,-7.22133328206837,-2.77939023915678,-9.19486884493381,8.41492712497711,2.64116656966507,-7.21109487116337,-9.55244669690728,6.98346809949726,8.7653193064034,3.16311665577814
-5.61210554558784,3.43504806514829,1.53052339795977,6.82803157251328,-6.34811050258577,0.078957318328321,0.912657943554223,3.31942107062787,-9.3158141663298,6.68171034194529,-5.70696642622352
-6.80848310235888,3.23729037772864,-2.86086280364543,-0.942364097572863,4.49932103976607,7.03829378820956,1.23721310868859,-3.1136031402275,8.08379488997161,-7.10074612405151,-0.147583161015064
-6.96800756733865,-7.35096129123122,-6.15364987868816,-4.40494848415256,6.1784647218883,0.967168756760657,0.375738851726055,-6.97262756060809,-6.78412190172821,2.87853062152863,-17.127142297104
1.17321972269565,-6.98994433041662,9.79244356509298,-4.45231895893812,8.3847589418292,6.74246488139033,-5.04965433850884,4.17844520416111,-9.38667682465166,1.82404111139476,-6.78694226080552
5.62816116027534,9.24096438568085,2.48221196699888,3.31421050708741,-6.51373156812042,0.218625604175031,-6.59106387291104,-3.95642391871661,0.959610249847174,-1.17667303420603,11.0075693856925
-2.21290806308389,-8.65371998865157,-7.73862553294748,4.72499871160835,6.72368184197694,0.563745177350938,-2.99931813962758,7.21768578514457,-1.70206289738417,8.92570762429386,-8.15272089792415
9.40961179323494,-7.13127544149756,-5.40050076786429,7.81836147420108,4.31716768071055,-6.60004664212465,-2.22976916935295,0.190752823837101,-1.87950536608696,2.55129451397806,1.8720015976578
6.29510208964348,-3.98309731390327,-3.21450316347182,1.99833254795521,3.82720603141934,-4.32130382396281,-5.41054523549974,0.75339593924582,-5.59907437302172,5.54481253959239,-0.940497135743499
-2.32888149563223,-4.45216798223555,-6.1109279608354,2.54452805034816,-4.62110160384327,8.15069650765508,4.70652047544718,-0.629665069282055,-5.15585942659527,6.74088381230831,-8.93107203999534
-6.50574917439371,-1.05872113257647,-4.80770633555949,-1.43082819879055,5.35914404783398,-1.270133969374,5.00064365565777,-3.86842322535813,7.43984039407223,-6.78118360228837,-5.40434940252453
1.11062335781753,1.4093109825626,-2.62061204295605,0.453830035403371,1.03553403168917,2.14185627643019,9.6207429189235,-2.99553088378161,2.92587442789227,-4.30184274446219,-1.38146995333955
-1.74233207944781,-7.35012038610876,9.03653913643211,-9.85549747943878,6.01725899614394,1.37853958178312,8.33897168748081,4.14554968941957,-3.84185974951833,5.68810455035418,-12.5982837984338
-6.09198957681656,-3.21721565909684,0.793935689143836,4.23114051576704,-3.62800157628953,8.50338583346456,9.6386967273429,-1.18753561750054,-8.57113355770707,4.98534292913973,-8.57130774995312
-6.37466512620449,-8.03749220911413,5.10032137390226,-6.44120112527162,-0.670633101835847,-8.48551132716238,-4.08256764058024,1.79293815046549,-5.21599589381367,8.24935248121619,-17.054426940158
1.85090885963291,8.80526496097445,8.12536960002035,-4.97058152686805,3.07148609310389,5.02352656796575,-0.0550101278349757,5.36233411170542,-1.9182908674702,-6.66866428684443,7.04644790617749
